year,age,industry,job_title,annual_salary,currency,country,state,total_experience_years,field_experience_years,education_level,gender
2021,45-54,utilities & telecommunications,Other,88000.0,USD,United States,Missouri,21 - 30 years,5-7 years,College degree,Woman
2021,25-34,healthcare,Other,73500.0,USD,United States,Ohio,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,media & digital,account manager,60719.99999999999,USD,United Kingdom,,8 - 10 years,5-7 years,College degree,Woman
2021,45-54,Other,Other,69000.0,USD,United States,Massachusetts,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,art & design,Other,98000.0,USD,United States,Washington,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,"marketing, advertising & pr",Other,60299.1,USD,England,,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,computing or tech,Other,117000.0,USD,United States,Colorado,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,education,Other,44000.0,USD,United States,California,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,education,Other,51000.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,law,associate attorney,76750.0,USD,United States,Connecticut,5-7 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,education,Other,53000.0,USD,United States,Illinois,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,nonprofits,Other,49679.99999999999,USD,United Kingdom,,11 - 20 years,11 - 20 years,Some college,Woman
2021,25-34,education,Other,67000.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,93900.0,USD,United States,Michigan,5-7 years,5-7 years,College degree,Woman
2021,35-44,computing or tech,Other,280000.0,USD,United States,New Jersey,21 - 30 years,2 - 4 years,College degree,Woman
2021,25-34,research,research associate,58500.0,USD,United States,North Carolina,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,business or consulting,Other,81000.0,USD,United States,Georgia,5-7 years,5-7 years,College degree,Woman
2021,35-44,government or public administration,Other,111000.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,PhD,Woman
2021,25-34,nonprofits,associate director,75000.0,USD,United States,New York,8 - 10 years,8 - 10 years,College degree,Man
2021,25-34,hospitality & events,Other,85000.0,USD,United States,New Jersey,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,125000.0,USD,United States,Utah,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,law,associate,283000.0,USD,United States,District of Columbia,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,government or public administration,Other,177000.0,USD,United States,District of Columbia,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,government or public administration,Other,54000.0,USD,United States,District of Columbia,8 - 10 years,5-7 years,Master's degree,Non-binary
2021,25-34,business or consulting,senior associate,102125.0,USD,United States,District of Columbia,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,education,Other,55161.0,USD,Canada,,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,healthcare,Other,72400.0,USD,United States,Missouri,11 - 20 years,2 - 4 years,College degree,Woman
2021,35-44,engineering or manufacturing,Other,116250.0,USD,Canada,,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,nonprofits,Other,48000.0,USD,United States,Illinois,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,45-54,insurance,analyst,70000.0,USD,United States,Oregon,21 - 30 years,1 year or less,College degree,Woman
2021,35-44,nonprofits,director,75000.0,USD,United States,Oregon,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,computing or tech,Other,115000.0,USD,United States,New York,5-7 years,5-7 years,College degree,Woman
2021,55-64,utilities & telecommunications,Other,106000.0,USD,United States,California,31 - 40 years,31 - 40 years,High School,Man
2021,35-44,education,Other,80000.0,USD,United States,Illinois,11 - 20 years,8 - 10 years,Master's degree,Man
2021,25-34,utilities & telecommunications,senior analyst,70000.0,USD,United States,Illinois,8 - 10 years,2 - 4 years,College degree,Woman
2021,35-44,computing or tech,Other,96600.0,USD,United States,Texas,11 - 20 years,8 - 10 years,PhD,Man
2021,25-34,nonprofits,Other,63500.0,USD,United States,District of Columbia,5-7 years,5-7 years,College degree,Woman
2021,25-34,nonprofits,Other,75000.0,USD,United States,Colorado,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,300840.0,USD,United Kingdom,,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,recruitment or hr,Other,166750.0,USD,United States,Kentucky,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,education,Other,85000.0,USD,United States,New York,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,115640.0,USD,Germany,,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,Other,financial analyst,82500.0,USD,United States,Georgia,2 - 4 years,1 year or less,Master's degree,Woman
2021,35-44,utilities & telecommunications,Other,53000.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,High School,Woman
2021,25-34,engineering or manufacturing,administrative assistant,60000.0,USD,United States,Wisconsin,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,recruitment or hr,Other,73500.0,USD,Canada,,8 - 10 years,2 - 4 years,College degree,Woman
2021,25-34,education,Other,59000.0,USD,United States,Minnesota,5-7 years,5-7 years,College degree,Woman
2021,35-44,education,Other,88000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,Master's degree,Other
2021,35-44,Other,Other,85000.0,USD,United States,Washington,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,computing or tech,Other,150000.0,USD,United States,Colorado,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,Other,Other,81100.0,USD,United States,Ohio,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,45-54,business or consulting,Other,70000.0,USD,United States,Colorado,21 - 30 years,11 - 20 years,College degree,Man
2021,35-44,nonprofits,Other,47000.0,USD,United States,District of Columbia,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,25-34,computing or tech,Other,66240.0,USD,United Kingdom,,5-7 years,5-7 years,Master's degree,Man
2021,25-34,computing or tech,senior software engineer,165000.0,USD,United States,North Carolina,11 - 20 years,8 - 10 years,Some college,Woman
2021,35-44,computing or tech,Other,265000.0,USD,United States,New York,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,pharmaceuticals/biotech,Other,165000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,computing or tech,Other,72800.0,USD,United States,Florida,11 - 20 years,2 - 4 years,Master's degree,Woman
2021,25-34,law,Other,137500.0,USD,United States,Massachusetts,8 - 10 years,8 - 10 years,None,Woman
2021,45-54,engineering or manufacturing,Other,85402.0,USD,United States,Pennsylvania,21 - 30 years,5-7 years,College degree,Woman
2021,25-34,computing or tech,Other,105000.0,USD,United States,Wisconsin,5-7 years,5-7 years,College degree,Woman
2021,25-34,government or public administration,Other,52000.0,USD,Germany,,11 - 20 years,11 - 20 years,Some college,Woman
2021,25-34,healthcare,Other,68000.0,USD,United States,Illinois,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,55-64,government or public administration,project manager,66000.0,USD,Canada,,31 - 40 years,8 - 10 years,Some college,Woman
2021,35-44,"accounting, banking & finance",Other,104500.0,USD,United States,Michigan,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,Other,Other,112000.0,USD,United States,Maryland,8 - 10 years,8 - 10 years,College degree,Other
2021,35-44,law,Other,260000.0,USD,United States,Texas,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,transport or logistics,Other,47000.0,USD,United States,Illinois,8 - 10 years,2 - 4 years,College degree,Woman
2021,35-44,utilities & telecommunications,product manager,71250.0,USD,Canada,,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,nonprofits,administrative assistant,41250.0,USD,United States,Pennsylvania,5-7 years,5-7 years,Master's degree,Non-binary
2021,18-24,education,Other,41800.0,USD,United States,California,1 year or less,1 year or less,College degree,Woman
2021,25-34,healthcare,project manager,91656.0,USD,United States,Illinois,11 - 20 years,5-7 years,Master's degree,Woman
2021,35-44,Other,Other,69000.0,USD,United States,Maine,8 - 10 years,5-7 years,Master's degree,Woman
2021,25-34,computing or tech,Other,68986.2,USD,United Kingdom,,8 - 10 years,5-7 years,Master's degree,Non-binary
2021,35-44,law,Other,262200.0,USD,United Kingdom,,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,education,assistant director,54000.0,USD,United States,Michigan,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,agriculture or forestry,Other,67000.0,USD,United States,Kansas,2 - 4 years,1 year or less,Master's degree,Non-binary
2021,25-34,library,Other,53956.68,USD,Ireland,,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,154000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,nonprofits,director,78540.0,USD,United States,District of Columbia,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,recruitment or hr,Other,61500.0,USD,Canada,,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,education,Other,48000.0,USD,United States,Delaware,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,law,attorney,185000.0,USD,United States,West Virginia,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,education,Other,50000.0,USD,United States,Nebraska,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,media & digital,Other,58000.0,USD,United States,Virginia,5-7 years,5-7 years,College degree,Woman
2021,35-44,education,Other,56600.0,USD,United States,Delaware,8 - 10 years,2 - 4 years,PhD,Woman
2021,25-34,Other,Other,125000.0,USD,United States,Massachusetts,5-7 years,2 - 4 years,Master's degree,Woman
2021,35-44,computing or tech,Other,113000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,property or construction,administrative assistant,49000.0,USD,United States,New York,11 - 20 years,2 - 4 years,College degree,Woman
2021,25-34,computing or tech,Other,69000.0,USD,England,,11 - 20 years,2 - 4 years,College degree,Woman
2021,35-44,computing or tech,Other,148000.0,USD,Italy,,8 - 10 years,8 - 10 years,Master's degree,Non-binary
2021,35-44,sales,Other,55100.0,USD,United States,Washington,21 - 30 years,11 - 20 years,College degree,Woman
2021,45-54,engineering or manufacturing,Other,147000.0,USD,United States,New York,31 - 40 years,21 - 30 years,College degree,Woman
2021,25-34,nonprofits,Other,83000.0,USD,United States,District of Columbia,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,nonprofits,Other,60000.0,USD,United States,District of Columbia,2 - 4 years,2 - 4 years,Master's degree,Man
2021,45-54,"accounting, banking & finance",Other,133000.0,USD,United States,Michigan,21 - 30 years,21 - 30 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,Other,Other,67700.0,USD,United States,New York,11 - 20 years,2 - 4 years,College degree,Woman
2021,25-34,nonprofits,Other,78000.0,USD,United States,Ohio,8 - 10 years,8 - 10 years,None,Woman
2021,25-34,computing or tech,Other,300000.0,USD,United States,Washington,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,Other,Other,102550.0,USD,United States,Illinois,8 - 10 years,5-7 years,College degree,Woman
2021,45-54,healthcare,Other,184000.0,USD,United States,Texas,21 - 30 years,11 - 20 years,Master's degree,None
2021,25-34,nonprofits,Other,42500.0,USD,United States,Illinois,2 - 4 years,2 - 4 years,Some college,Woman
2021,25-34,computing or tech,Other,94259.0,USD,United States,Michigan,2 - 4 years,2 - 4 years,College degree,Man
2021,35-44,computing or tech,Other,80000.0,USD,United States,Vermont,11 - 20 years,11 - 20 years,College degree,Man
2021,45-54,government or public administration,manager,119500.0,USD,United States,Michigan,21 - 30 years,21 - 30 years,Master's degree,Man
2021,35-44,engineering or manufacturing,Other,320000.0,USD,United States,Massachusetts,11 - 20 years,11 - 20 years,Master's degree,Man
2021,25-34,computing or tech,software engineer,140000.0,USD,United States,Massachusetts,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,nonprofits,Other,136834.0,USD,United States,North Carolina,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,"accounting, banking & finance",Other,170000.0,USD,United States,Illinois,11 - 20 years,11 - 20 years,Master's degree,Man
2021,35-44,law,Other,300000.0,USD,United States,New York,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,government or public administration,Other,144950.0,USD,United States,Virginia,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,media & digital,Other,61000.0,USD,United States,Arkansas,2 - 4 years,2 - 4 years,Some college,Woman
2021,25-34,nonprofits,program manager,62600.0,USD,United States,Washington,11 - 20 years,8 - 10 years,Some college,Non-binary
2021,35-44,"accounting, banking & finance",Other,68160.0,USD,United States,Iowa,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,computing or tech,software engineer,110000.0,USD,United States,Texas,8 - 10 years,2 - 4 years,College degree,Woman
2021,18-24,government or public administration,data scientist,45540.0,USD,United Kingdom,,5-7 years,1 year or less,High School,Non-binary
2021,25-34,computing or tech,Other,230000.0,USD,United States,Massachusetts,11 - 20 years,8 - 10 years,Master's degree,Man
2021,45-54,"accounting, banking & finance",Other,140000.0,USD,United States,California,21 - 30 years,11 - 20 years,Some college,Non-binary
2021,25-34,business or consulting,Other,49000.0,USD,United States,North Carolina,8 - 10 years,8 - 10 years,College degree,Woman
2021,45-54,computing or tech,Other,105364.0,USD,United States,Massachusetts,21 - 30 years,21 - 30 years,College degree,Woman
2021,25-34,education,supervisor,89750.0,USD,United States,District of Columbia,5-7 years,5-7 years,Master's degree,Man
2021,18-24,healthcare,Other,79900.0,USD,United States,California,2 - 4 years,1 year or less,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,126000.0,USD,United States,California,11 - 20 years,8 - 10 years,Some college,Man
2021,35-44,Other,Other,53306.0,USD,Sweden,,5-7 years,2 - 4 years,PhD,Man
2021,25-34,government or public administration,Other,51000.0,USD,United States,Rhode Island,5-7 years,5-7 years,College degree,Woman
2021,35-44,education,Other,84000.0,USD,United States,Rhode Island,11 - 20 years,5-7 years,Master's degree,Woman
2021,25-34,computing or tech,Other,55000.0,USD,United States,Michigan,8 - 10 years,2 - 4 years,Some college,Woman
2021,25-34,Other,Other,90000.0,USD,United States,Minnesota,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,government or public administration,Other,72557.0,USD,United States,California,11 - 20 years,5-7 years,College degree,Woman
2021,45-54,business or consulting,consultant,90000.0,USD,United States,California,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,education,Other,140000.0,USD,United States,New York,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,law,Other,160000.0,USD,United States,Kansas,8 - 10 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,35-44,education,Other,82000.0,USD,United States,New York,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,18-24,education,Other,44200.0,USD,United States,Indiana,1 year or less,1 year or less,College degree,Woman
2021,25-34,art & design,Other,52000.0,USD,United States,New York,5-7 years,2 - 4 years,College degree,Woman
2021,45-54,computing or tech,Other,95000.0,USD,United States,Colorado,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,45-54,"marketing, advertising & pr",Other,107000.0,USD,United States,Utah,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,education,Other,55000.0,USD,United States,New York,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,18-24,computing or tech,Other,48990.0,USD,United Kingdom,,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,"marketing, advertising & pr",Other,140000.0,USD,United States,New York,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,computing or tech,Other,69000.0,USD,United Kingdom,,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,35-44,education,Other,58000.0,USD,United States,Virginia,21 - 30 years,11 - 20 years,Some college,Woman
2021,25-34,education,Other,54000.0,USD,United States,South Carolina,5-7 years,5-7 years,Master's degree,Woman
2021,25-34,entertainment,Other,130000.0,USD,United States,California,5-7 years,5-7 years,None,Woman
2021,25-34,library,librarian,47000.0,USD,United States,Virginia,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,91000.0,USD,United States,Minnesota,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,utilities & telecommunications,project manager,67500.0,USD,Canada,,2 - 4 years,2 - 4 years,College degree,Man
2021,45-54,transport or logistics,Other,67000.0,USD,United States,Arizona,21 - 30 years,11 - 20 years,Master's degree,Woman
2021,25-34,healthcare,Other,89000.0,USD,United States,Minnesota,8 - 10 years,5-7 years,Master's degree,Woman
2021,35-44,computing or tech,Other,69000.0,USD,United Kingdom,,11 - 20 years,2 - 4 years,College degree,Man
2021,25-34,"marketing, advertising & pr",Other,55000.0,USD,United States,Alabama,8 - 10 years,8 - 10 years,College degree,Woman
2021,45-54,Other,Other,63000.0,USD,United States,Georgia,21 - 30 years,11 - 20 years,College degree,Woman
2021,25-34,computing or tech,Other,187900.0,USD,United States,New York,5-7 years,5-7 years,Master's degree,Woman
2021,55-64,pharmaceuticals/biotech,Other,101500.0,USD,United States,New Hampshire,21 - 30 years,5-7 years,Some college,Woman
2021,35-44,nonprofits,Other,152000.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,"accounting, banking & finance",Other,147500.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,45-54,property or construction,Other,57500.0,USD,United States,California,31 - 40 years,21 - 30 years,College degree,Woman
2021,18-24,engineering or manufacturing,Other,61600.0,USD,United States,New York,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,law,Other,162000.0,USD,United States,Florida,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,education,research associate,66080.0,USD,Germany,,5-7 years,5-7 years,Master's degree,Man
2021,25-34,government or public administration,Other,105000.0,USD,United States,Tennessee,5-7 years,5-7 years,College degree,Woman
2021,25-34,healthcare,registered nurse,83200.0,USD,United States,Utah,5-7 years,5-7 years,Master's degree,Woman
2021,35-44,engineering or manufacturing,Other,141000.0,USD,United States,Virginia,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,55-64,computing or tech,Other,113000.0,USD,Equatorial Guinea,,31 - 40 years,11 - 20 years,College degree,Woman
2021,25-34,nonprofits,Other,94200.0,USD,United States,New York,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,media & digital,Other,81000.0,USD,United States,Texas,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,Other,Other,70000.0,USD,United States,Virginia,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,55-64,"accounting, banking & finance",Other,49663.0,USD,United States,Minnesota,31 - 40 years,21 - 30 years,Some college,Woman
2021,55-64,transport or logistics,Other,74042.0,USD,United States,Maryland,31 - 40 years,31 - 40 years,College degree,Woman
2021,25-34,healthcare,Other,56000.0,USD,United States,Vermont,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,107800.0,USD,United States,Utah,5-7 years,5-7 years,Master's degree,Woman
2021,45-54,nonprofits,Other,109000.0,USD,United States,Florida,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,Other,software engineer,98000.0,USD,United States,California,5-7 years,1 year or less,College degree,Woman
2021,25-34,retail,Other,44520.0,USD,United States,Virginia,5-7 years,5-7 years,Master's degree,Woman
2021,45-54,healthcare,Other,65000.0,USD,United States,Washington,21 - 30 years,5-7 years,College degree,Woman
2021,35-44,"marketing, advertising & pr",Other,90000.0,USD,United States,Utah,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",financial analyst,43500.0,USD,Canada,,8 - 10 years,8 - 10 years,College degree,Woman
2021,25-34,Other,Other,68538.0,USD,Bahamas,,5-7 years,5-7 years,College degree,Woman
2021,45-54,computing or tech,Other,120360.0,USD,Ireland,,21 - 30 years,21 - 30 years,College degree,Woman
2021,35-44,education,Other,53000.0,USD,United States,South Carolina,11 - 20 years,2 - 4 years,Master's degree,Man
2021,18-24,education,Other,276000.0,USD,United Kingdom,,1 year or less,1 year or less,Master's degree,Woman
2021,35-44,government or public administration,Other,61000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,insurance,Other,109000.0,USD,United States,Utah,21 - 30 years,21 - 30 years,High School,Woman
2021,35-44,"marketing, advertising & pr",Other,80000.0,USD,United States,Pennsylvania,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,nonprofits,director,52000.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,insurance,Other,177000.0,USD,United States,Illinois,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,"accounting, banking & finance",Other,165000.0,USD,United States,Michigan,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,42780.0,USD,United Kingdom,,2 - 4 years,2 - 4 years,Master's degree,Woman
2021,25-34,retail,Other,67000.0,USD,United States,California,8 - 10 years,5-7 years,College degree,Woman
2021,18-24,engineering or manufacturing,Other,65000.0,USD,United States,Texas,2 - 4 years,1 year or less,College degree,Woman
2021,35-44,computing or tech,software engineer,170000.0,USD,United States,Ohio,11 - 20 years,11 - 20 years,College degree,Man
2021,35-44,government or public administration,Other,87069.0,USD,Canada,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,35-44,utilities & telecommunications,Other,67500.0,USD,United States,Louisiana,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,18-24,government or public administration,Other,70000.0,USD,United States,District of Columbia,2 - 4 years,2 - 4 years,College degree,Woman
2021,35-44,healthcare,Other,173000.0,USD,United States,Oklahoma,11 - 20 years,11 - 20 years,College degree,Woman
2021,45-54,government or public administration,Other,108000.0,USD,United States,Washington,21 - 30 years,11 - 20 years,College degree,Woman
2021,35-44,education,Other,46920.0,USD,United Kingdom,,8 - 10 years,1 year or less,Master's degree,Woman
2021,25-34,healthcare,program coordinator,80000.0,USD,United States,North Carolina,2 - 4 years,2 - 4 years,Master's degree,Man
2021,35-44,nonprofits,Other,97039.0,USD,United States,New York,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,government or public administration,Other,54000.0,USD,United States,,11 - 20 years,11 - 20 years,Master's degree,Woman
2021,25-34,engineering or manufacturing,Other,98000.0,USD,United States,Michigan,8 - 10 years,5-7 years,College degree,Woman
2021,25-34,retail,Other,72000.0,USD,United States,Illinois,11 - 20 years,8 - 10 years,Master's degree,Woman
2021,25-34,"accounting, banking & finance",administrative assistant,43000.0,USD,United States,Missouri,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,computing or tech,senior software engineer,105000.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Woman
2021,25-34,engineering or manufacturing,Other,87320.0,USD,Germany,,5-7 years,5-7 years,Master's degree,Man
2021,35-44,government or public administration,Other,78405.0,USD,United States,California,11 - 20 years,5-7 years,College degree,Woman
2021,25-34,nonprofits,Other,42000.0,USD,United States,Maryland,8 - 10 years,2 - 4 years,College degree,Man
2021,35-44,law,Other,150000.0,USD,United States,Texas,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,art & design,Other,70000.0,USD,United States,Tennessee,8 - 10 years,8 - 10 years,College degree,Woman
2021,35-44,Other,manager,63000.0,USD,United States,District of Columbia,11 - 20 years,8 - 10 years,College degree,Woman
2021,25-34,utilities & telecommunications,analyst,107000.0,USD,United States,New Jersey,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,insurance,Other,60445.45999999999,USD,Australia,,21 - 30 years,8 - 10 years,Some college,Woman
2021,35-44,law,associate attorney,76000.0,USD,United States,Louisiana,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,"accounting, banking & finance",Other,63750.0,USD,Canada,,8 - 10 years,8 - 10 years,College degree,Man
2021,18-24,law,paralegal,77100.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Non-binary
2021,25-34,Other,Other,53819.99999999999,USD,United Kingdom,,5-7 years,5-7 years,College degree,Woman
2021,35-44,education,Other,105000.0,USD,United States,California,11 - 20 years,11 - 20 years,College degree,Woman
2021,35-44,engineering or manufacturing,hr generalist,65000.0,USD,United States,Pennsylvania,11 - 20 years,8 - 10 years,College degree,Woman
2021,35-44,healthcare,Other,44948.0,USD,United States,Georgia,11 - 20 years,11 - 20 years,College degree,Woman
2021,18-24,government or public administration,Other,52000.0,USD,United States,Illinois,2 - 4 years,2 - 4 years,College degree,Woman
2021,35-44,law,Other,161000.0,USD,United States,California,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman
2021,25-34,nonprofits,Other,47500.0,USD,United States,Pennsylvania,5-7 years,2 - 4 years,College degree,Woman
2021,25-34,government or public administration,Other,132000.0,USD,United States,District of Columbia,5-7 years,5-7 years,Master's degree,None
2021,45-54,property or construction,project coordinator,71000.0,USD,United States,Florida,31 - 40 years,1 year or less,College degree,Woman
2021,25-34,"accounting, banking & finance",Other,138000.0,USD,United States,California,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,25-34,recruitment or hr,Other,80000.0,USD,United States,California,2 - 4 years,2 - 4 years,College degree,Man
2021,35-44,engineering or manufacturing,Other,125880.0,USD,United States,Pennsylvania,11 - 20 years,1 year or less,College degree,Woman
2021,55-64,healthcare,Other,179400.0,USD,United Kingdom,,31 - 40 years,31 - 40 years,Master's degree,Woman
2021,55-64,government or public administration,human resources manager,97250.0,USD,United States,Arizona,11 - 20 years,11 - 20 years,None,Woman
2021,25-34,government or public administration,Other,45166.0,USD,United States,Maryland,11 - 20 years,2 - 4 years,Master's degree,Non-binary
2021,18-24,media & digital,Other,50600.0,USD,United States,Virginia,1 year or less,1 year or less,College degree,Woman
2021,35-44,law,attorney,185000.0,USD,United States,Minnesota,11 - 20 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman
2021,45-54,nonprofits,Other,64000.0,USD,United States,Oregon,21 - 30 years,2 - 4 years,Master's degree,Woman
2021,25-34,property or construction,project manager,54000.0,USD,Canada,,5-7 years,2 - 4 years,College degree,Other
2021,25-34,property or construction,Other,47100.0,USD,United States,Texas,11 - 20 years,5-7 years,College degree,Non-binary
2021,35-44,government or public administration,Other,70000.0,USD,United States,Massachusetts,11 - 20 years,5-7 years,College degree,Woman
2021,45-54,property or construction,Other,71070.0,USD,England,,31 - 40 years,21 - 30 years,High School,Woman
2021,45-54,"accounting, banking & finance",staff accountant,49750.0,USD,United States,Arizona,21 - 30 years,21 - 30 years,Some college,Woman
2021,25-34,"accounting, banking & finance",Other,92500.0,USD,United States,Pennsylvania,8 - 10 years,8 - 10 years,College degree,Woman
2021,55-64,Other,legal assistant,77000.0,USD,United States,Connecticut,31 - 40 years,31 - 40 years,College degree,Woman
2021,45-54,computing or tech,Other,130000.0,USD,United States,Michigan,21 - 30 years,2 - 4 years,PhD,Woman
2021,35-44,engineering or manufacturing,Other,50000.0,USD,United States,Wisconsin,8 - 10 years,5-7 years,College degree,Woman
2021,35-44,education,Other,57750.0,USD,Canada,,11 - 20 years,2 - 4 years,Master's degree,Woman
2021,35-44,healthcare,Other,125000.0,USD,United States,Missouri,8 - 10 years,8 - 10 years,Master's degree,Woman
2021,35-44,nonprofits,Other,71400.0,USD,United States,New York,11 - 20 years,11 - 20 years,College degree,Woman
2021,25-34,"accounting, banking & finance",senior associate,103000.0,USD,United States,Texas,2 - 4 years,2 - 4 years,College degree,Man
2021,35-44,computing or tech,Other,85600.0,USD,United States,Oregon,8 - 10 years,2 - 4 years,College degree,Woman
